Model,Fold,Label,F1_micro,F1_macro,Precision,Recall,FPR,FNR,TPR,TNR,TP,FP,FN,TN
Balanced Logistic Regression,3,LegalReform,0.4391304347826087,0.4321293501163662,0.2923076923076923,0.76,0.03898305084745763,0.24,0.76,0.9610169491525423,19,46,6,1134
Balanced Logistic Regression,3,CivilSocietyAssistance,0.4391304347826087,0.4321293501163662,0.2708333333333333,0.8125,0.059676044330775786,0.1875,0.8125,0.9403239556692242,26,70,6,1103
Balanced Logistic Regression,1,PoliceReform,0.4519015659955257,0.42731193778226256,0.4020100502512563,0.7619047619047619,0.1080835603996367,0.23809523809523808,0.7619047619047619,0.8919164396003633,80,119,25,982
Balanced Logistic Regression,1,Operations_PatrolsInterventions,0.4519015659955257,0.42731193778226256,0.36507936507936506,0.7419354838709677,0.03404255319148936,0.25806451612903225,0.7419354838709677,0.9659574468085106,23,40,8,1135
Balanced Logistic Regression,1,StateAdministration,0.4519015659955257,0.42731193778226256,0.2777777777777778,0.6818181818181818,0.06712564543889846,0.3181818181818182,0.6818181818181818,0.9328743545611016,30,78,14,1084
Balanced Logistic Regression,1,RefugeeAssistance,0.4519015659955257,0.42731193778226256,0.2727272727272727,0.5714285714285714,0.0270042194092827,0.42857142857142855,0.5714285714285714,0.9729957805907173,12,32,9,1153
Balanced Logistic Regression,1,ElectionAssistance,0.4519015659955257,0.42731193778226256,0.3,0.6818181818181818,0.02956081081081081,0.3181818181818182,0.6818181818181818,0.9704391891891891,15,35,7,1149
Balanced Logistic Regression,1,LegalReform,0.4519015659955257,0.42731193778226256,0.234375,0.5769230769230769,0.04152542372881356,0.4230769230769231,0.5769230769230769,0.9584745762711865,15,49,11,1131
Balanced Logistic Regression,1,CivilSocietyAssistance,0.4519015659955257,0.42731193778226256,0.3176470588235294,0.84375,0.049403747870528106,0.15625,0.84375,0.9505962521294719,27,58,5,1116
Balanced Logistic Regression,2,PoliceReform,0.49272116461366183,0.47354258576701364,0.45901639344262296,0.8,0.08991825613079019,0.2,0.8,0.9100817438692098,84,99,21,1002
Balanced Logistic Regression,2,Operations_PatrolsInterventions,0.49272116461366183,0.47354258576701364,0.4807692307692308,0.8333333333333334,0.02295918367346939,0.16666666666666666,0.8333333333333334,0.9770408163265306,25,27,5,1149
Balanced Logistic Regression,2,StateAdministration,0.49272116461366183,0.47354258576701364,0.3020833333333333,0.6590909090909091,0.0576592082616179,0.3409090909090909,0.6590909090909091,0.9423407917383821,29,67,15,1095
Balanced Logistic Regression,2,RefugeeAssistance,0.49272116461366183,0.47354258576701364,0.29508196721311475,0.9,0.03625632377740304,0.1,0.9,0.9637436762225969,18,43,2,1143
Balanced Logistic Regression,2,ElectionAssistance,0.49272116461366183,0.47354258576701364,0.26153846153846155,0.7727272727272727,0.04054054054054054,0.22727272727272727,0.7727272727272727,0.9594594594594594,17,48,5,1136
Balanced Logistic Regression,2,LegalReform,0.49272116461366183,0.47354258576701364,0.28378378378378377,0.8076923076923077,0.044915254237288135,0.19230769230769232,0.8076923076923077,0.9550847457627119,21,53,5,1127
Balanced Logistic Regression,2,CivilSocietyAssistance,0.49272116461366183,0.47354258576701364,0.3132530120481928,0.8125,0.048551959114139696,0.1875,0.8125,0.9514480408858603,26,57,6,1117
Balanced Logistic Regression,3,PoliceReform,0.4391304347826087,0.4321293501163662,0.39086294416243655,0.7333333333333333,0.10909090909090909,0.26666666666666666,0.7333333333333333,0.8909090909090909,77,120,28,980
Balanced Logistic Regression,3,Operations_PatrolsInterventions,0.4391304347826087,0.4321293501163662,0.38095238095238093,0.8,0.033191489361702124,0.2,0.8,0.9668085106382979,24,39,6,1136
Balanced Logistic Regression,3,StateAdministration,0.4391304347826087,0.4321293501163662,0.20869565217391303,0.5454545454545454,0.07838070628768304,0.45454545454545453,0.5454545454545454,0.921619293712317,24,91,20,1070
Balanced Logistic Regression,3,RefugeeAssistance,0.4391304347826087,0.4321293501163662,0.34,0.8095238095238095,0.02787162162162162,0.19047619047619047,0.8095238095238095,0.9721283783783784,17,33,4,1151
Balanced Logistic Regression,3,ElectionAssistance,0.4391304347826087,0.4321293501163662,0.2777777777777778,0.6521739130434783,0.03299492385786802,0.34782608695652173,0.6521739130434783,0.9670050761421319,15,39,8,1143
Balanced Logistic Regression,3,LegalReform,0.4391304347826087,0.4321293501163662,0.2923076923076923,0.76,0.03898305084745763,0.24,0.76,0.9610169491525423,19,46,6,1134
Balanced Logistic Regression,3,CivilSocietyAssistance,0.4391304347826087,0.4321293501163662,0.2708333333333333,0.8125,0.059676044330775786,0.1875,0.8125,0.9403239556692242,26,70,6,1103
Balanced Logistic Regression,4,PoliceReform,0.47546346782988,0.45041303688816053,0.4692737430167598,0.8,0.08628519527702089,0.2,0.8,0.9137148047229791,84,95,21,1006
Balanced Logistic Regression,4,Operations_PatrolsInterventions,0.47546346782988,0.45041303688816053,0.42105263157894735,0.8,0.02806122448979592,0.2,0.8,0.9719387755102041,24,33,6,1143
Balanced Logistic Regression,4,StateAdministration,0.47546346782988,0.45041303688816053,0.272,0.7906976744186046,0.07824591573516768,0.20930232558139536,0.7906976744186046,0.9217540842648323,34,91,9,1072
Balanced Logistic Regression,4,RefugeeAssistance,0.47546346782988,0.45041303688816053,0.2641509433962264,0.6666666666666666,0.03291139240506329,0.3333333333333333,0.6666666666666666,0.9670886075949368,14,39,7,1146
Balanced Logistic Regression,4,ElectionAssistance,0.47546346782988,0.45041303688816053,0.2835820895522388,0.8260869565217391,0.04057480980557904,0.17391304347826086,0.8260869565217391,0.959425190194421,19,48,4,1135
Balanced Logistic Regression,4,LegalReform,0.47546346782988,0.45041303688816053,0.27941176470588236,0.7307692307692307,0.04152542372881356,0.2692307692307692,0.7307692307692307,0.9584745762711865,19,49,7,1131
Balanced Logistic Regression,4,CivilSocietyAssistance,0.47546346782988,0.45041303688816053,0.2727272727272727,0.75,0.054514480408858604,0.25,0.75,0.9454855195911414,24,64,8,1110
Balanced Logistic Regression,1,PoliceReform,0.4519015659955257,0.42731193778226256,0.4020100502512563,0.7619047619047619,0.1080835603996367,0.23809523809523808,0.7619047619047619,0.8919164396003633,80,119,25,982
Balanced Logistic Regression,1,Operations_PatrolsInterventions,0.4519015659955257,0.42731193778226256,0.36507936507936506,0.7419354838709677,0.03404255319148936,0.25806451612903225,0.7419354838709677,0.9659574468085106,23,40,8,1135
Balanced Logistic Regression,1,StateAdministration,0.4519015659955257,0.42731193778226256,0.2777777777777778,0.6818181818181818,0.06712564543889846,0.3181818181818182,0.6818181818181818,0.9328743545611016,30,78,14,1084
Balanced Logistic Regression,1,RefugeeAssistance,0.4519015659955257,0.42731193778226256,0.2727272727272727,0.5714285714285714,0.0270042194092827,0.42857142857142855,0.5714285714285714,0.9729957805907173,12,32,9,1153
Balanced Logistic Regression,1,ElectionAssistance,0.4519015659955257,0.42731193778226256,0.3,0.6818181818181818,0.02956081081081081,0.3181818181818182,0.6818181818181818,0.9704391891891891,15,35,7,1149
Balanced Logistic Regression,1,LegalReform,0.4519015659955257,0.42731193778226256,0.234375,0.5769230769230769,0.04152542372881356,0.4230769230769231,0.5769230769230769,0.9584745762711865,15,49,11,1131
Balanced Logistic Regression,1,CivilSocietyAssistance,0.4519015659955257,0.42731193778226256,0.3176470588235294,0.84375,0.049403747870528106,0.15625,0.84375,0.9505962521294719,27,58,5,1116
Balanced Logistic Regression,2,PoliceReform,0.49272116461366183,0.47354258576701364,0.45901639344262296,0.8,0.08991825613079019,0.2,0.8,0.9100817438692098,84,99,21,1002
Balanced Logistic Regression,2,Operations_PatrolsInterventions,0.49272116461366183,0.47354258576701364,0.4807692307692308,0.8333333333333334,0.02295918367346939,0.16666666666666666,0.8333333333333334,0.9770408163265306,25,27,5,1149
Balanced Logistic Regression,2,StateAdministration,0.49272116461366183,0.47354258576701364,0.3020833333333333,0.6590909090909091,0.0576592082616179,0.3409090909090909,0.6590909090909091,0.9423407917383821,29,67,15,1095
Balanced Logistic Regression,2,RefugeeAssistance,0.49272116461366183,0.47354258576701364,0.29508196721311475,0.9,0.03625632377740304,0.1,0.9,0.9637436762225969,18,43,2,1143
Balanced Logistic Regression,2,ElectionAssistance,0.49272116461366183,0.47354258576701364,0.26153846153846155,0.7727272727272727,0.04054054054054054,0.22727272727272727,0.7727272727272727,0.9594594594594594,17,48,5,1136
Balanced Logistic Regression,2,LegalReform,0.49272116461366183,0.47354258576701364,0.28378378378378377,0.8076923076923077,0.044915254237288135,0.19230769230769232,0.8076923076923077,0.9550847457627119,21,53,5,1127
Balanced Logistic Regression,2,CivilSocietyAssistance,0.49272116461366183,0.47354258576701364,0.3132530120481928,0.8125,0.048551959114139696,0.1875,0.8125,0.9514480408858603,26,57,6,1117
Balanced Logistic Regression,3,PoliceReform,0.4391304347826087,0.4321293501163662,0.39086294416243655,0.7333333333333333,0.10909090909090909,0.26666666666666666,0.7333333333333333,0.8909090909090909,77,120,28,980
Balanced Logistic Regression,3,Operations_PatrolsInterventions,0.4391304347826087,0.4321293501163662,0.38095238095238093,0.8,0.033191489361702124,0.2,0.8,0.9668085106382979,24,39,6,1136
Balanced Logistic Regression,3,StateAdministration,0.4391304347826087,0.4321293501163662,0.20869565217391303,0.5454545454545454,0.07838070628768304,0.45454545454545453,0.5454545454545454,0.921619293712317,24,91,20,1070
Balanced Logistic Regression,3,RefugeeAssistance,0.4391304347826087,0.4321293501163662,0.34,0.8095238095238095,0.02787162162162162,0.19047619047619047,0.8095238095238095,0.9721283783783784,17,33,4,1151
Balanced Logistic Regression,3,ElectionAssistance,0.4391304347826087,0.4321293501163662,0.2777777777777778,0.6521739130434783,0.03299492385786802,0.34782608695652173,0.6521739130434783,0.9670050761421319,15,39,8,1143
Balanced Logistic Regression,3,LegalReform,0.4391304347826087,0.4321293501163662,0.2923076923076923,0.76,0.03898305084745763,0.24,0.76,0.9610169491525423,19,46,6,1134
Balanced Logistic Regression,3,CivilSocietyAssistance,0.4391304347826087,0.4321293501163662,0.2708333333333333,0.8125,0.059676044330775786,0.1875,0.8125,0.9403239556692242,26,70,6,1103
Balanced Logistic Regression,4,PoliceReform,0.47546346782988,0.45041303688816053,0.4692737430167598,0.8,0.08628519527702089,0.2,0.8,0.9137148047229791,84,95,21,1006
Balanced Logistic Regression,4,Operations_PatrolsInterventions,0.47546346782988,0.45041303688816053,0.42105263157894735,0.8,0.02806122448979592,0.2,0.8,0.9719387755102041,24,33,6,1143
Balanced Logistic Regression,4,StateAdministration,0.47546346782988,0.45041303688816053,0.272,0.7906976744186046,0.07824591573516768,0.20930232558139536,0.7906976744186046,0.9217540842648323,34,91,9,1072
Balanced Logistic Regression,4,RefugeeAssistance,0.47546346782988,0.45041303688816053,0.2641509433962264,0.6666666666666666,0.03291139240506329,0.3333333333333333,0.6666666666666666,0.9670886075949368,14,39,7,1146
Balanced Logistic Regression,4,ElectionAssistance,0.47546346782988,0.45041303688816053,0.2835820895522388,0.8260869565217391,0.04057480980557904,0.17391304347826086,0.8260869565217391,0.959425190194421,19,48,4,1135
Balanced Logistic Regression,4,LegalReform,0.47546346782988,0.45041303688816053,0.27941176470588236,0.7307692307692307,0.04152542372881356,0.2692307692307692,0.7307692307692307,0.9584745762711865,19,49,7,1131
Balanced Logistic Regression,4,CivilSocietyAssistance,0.47546346782988,0.45041303688816053,0.2727272727272727,0.75,0.054514480408858604,0.25,0.75,0.9454855195911414,24,64,8,1110
Balanced Logistic Regression,5,PoliceReform,0.4683257918552036,0.4443179171245025,0.4262295081967213,0.7428571428571429,0.09536784741144415,0.2571428571428571,0.7428571428571429,0.9046321525885559,78,105,27,996
Balanced Logistic Regression,5,Operations_PatrolsInterventions,0.4683257918552036,0.4443179171245025,0.3508771929824561,0.6666666666666666,0.031462585034013606,0.3333333333333333,0.6666666666666666,0.9685374149659864,20,37,10,1139
Balanced Logistic Regression,5,StateAdministration,0.4683257918552036,0.4443179171245025,0.3626373626373626,0.75,0.04991394148020654,0.25,0.75,0.9500860585197934,33,58,11,1104
Balanced Logistic Regression,5,RefugeeAssistance,0.4683257918552036,0.4443179171245025,0.2909090909090909,0.8,0.03288364249578415,0.2,0.8,0.9671163575042159,16,39,4,1147
Balanced Logistic Regression,5,ElectionAssistance,0.4683257918552036,0.4443179171245025,0.25806451612903225,0.7272727272727273,0.03885135135135135,0.2727272727272727,0.7272727272727273,0.9611486486486487,16,46,6,1138
Balanced Logistic Regression,5,LegalReform,0.4683257918552036,0.4443179171245025,0.2608695652173913,0.6923076923076923,0.043220338983050846,0.3076923076923077,0.6923076923076923,0.9567796610169491,18,51,8,1129
Balanced Logistic Regression,5,CivilSocietyAssistance,0.4683257918552036,0.4443179171245025,0.2988505747126437,0.7878787878787878,0.05200341005967604,0.21212121212121213,0.7878787878787878,0.947996589940324,26,61,7,1112
Random Forest,1,PoliceReform,0.17721518987341772,0.12947251773519844,0.875,0.13333333333333333,0.0018165304268846503,0.8666666666666667,0.13333333333333333,0.9981834695731153,14,2,91,1099
Random Forest,1,Operations_PatrolsInterventions,0.17721518987341772,0.12947251773519844,0.8,0.12903225806451613,0.000851063829787234,0.8709677419354839,0.12903225806451613,0.9991489361702127,4,1,27,1174
Random Forest,1,StateAdministration,0.17721518987341772,0.12947251773519844,0.8888888888888888,0.18181818181818182,0.0008605851979345956,0.8181818181818182,0.18181818181818182,0.9991394148020654,8,1,36,1161
Random Forest,1,RefugeeAssistance,0.17721518987341772,0.12947251773519844,1.0,0.05,0.0,0.95,0.05,1.0,1,0,19,1186
Random Forest,1,ElectionAssistance,0.17721518987341772,0.12947251773519844,0.0,0.0,0.0008445945945945946,1.0,0.0,0.9991554054054054,0,1,22,1183
Random Forest,1,LegalReform,0.17721518987341772,0.12947251773519844,0.0,0.0,0.000846740050804403,1.0,0.0,0.9991532599491956,0,1,25,1180
Random Forest,1,CivilSocietyAssistance,0.17721518987341772,0.12947251773519844,0.3333333333333333,0.030303030303030304,0.0017050298380221654,0.9696969696969697,0.030303030303030304,0.9982949701619779,1,2,32,1171
Random Forest,1,PoliceReform,0.17721518987341772,0.12947251773519844,0.875,0.13333333333333333,0.0018165304268846503,0.8666666666666667,0.13333333333333333,0.9981834695731153,14,2,91,1099
Random Forest,1,Operations_PatrolsInterventions,0.17721518987341772,0.12947251773519844,0.8,0.12903225806451613,0.000851063829787234,0.8709677419354839,0.12903225806451613,0.9991489361702127,4,1,27,1174
Random Forest,1,StateAdministration,0.17721518987341772,0.12947251773519844,0.8888888888888888,0.18181818181818182,0.0008605851979345956,0.8181818181818182,0.18181818181818182,0.9991394148020654,8,1,36,1161
Random Forest,1,RefugeeAssistance,0.17721518987341772,0.12947251773519844,1.0,0.05,0.0,0.95,0.05,1.0,1,0,19,1186
Random Forest,1,ElectionAssistance,0.17721518987341772,0.12947251773519844,0.0,0.0,0.0008445945945945946,1.0,0.0,0.9991554054054054,0,1,22,1183
Random Forest,1,LegalReform,0.17721518987341772,0.12947251773519844,0.0,0.0,0.000846740050804403,1.0,0.0,0.9991532599491956,0,1,25,1180
Random Forest,1,CivilSocietyAssistance,0.17721518987341772,0.12947251773519844,0.3333333333333333,0.030303030303030304,0.0017050298380221654,0.9696969696969697,0.030303030303030304,0.9982949701619779,1,2,32,1171
Random Forest,2,PoliceReform,0.1864951768488746,0.14358632483155023,0.9375,0.14285714285714285,0.0009082652134423251,0.8571428571428571,0.14285714285714285,0.9990917347865577,15,1,90,1100
Random Forest,2,Operations_PatrolsInterventions,0.1864951768488746,0.14358632483155023,1.0,0.13333333333333333,0.0,0.8666666666666667,0.13333333333333333,1.0,4,0,26,1176
Random Forest,2,StateAdministration,0.1864951768488746,0.14358632483155023,0.875,0.1590909090909091,0.0008605851979345956,0.8409090909090909,0.1590909090909091,0.9991394148020654,7,1,37,1161
Random Forest,2,RefugeeAssistance,0.1864951768488746,0.14358632483155023,1.0,0.05,0.0,0.95,0.05,1.0,1,0,19,1186
Random Forest,2,ElectionAssistance,0.1864951768488746,0.14358632483155023,1.0,0.043478260869565216,0.0,0.9565217391304348,0.043478260869565216,1.0,1,0,22,1183
Random Forest,2,LegalReform,0.1864951768488746,0.14358632483155023,1.0,0.038461538461538464,0.0,0.9615384615384616,0.038461538461538464,1.0,1,0,25,1180
Random Forest,2,CivilSocietyAssistance,0.1864951768488746,0.14358632483155023,0.0,0.0,0.0,1.0,0.0,1.0,0,0,32,1174
Random Forest,1,PoliceReform,0.17721518987341772,0.12947251773519844,0.875,0.13333333333333333,0.0018165304268846503,0.8666666666666667,0.13333333333333333,0.9981834695731153,14,2,91,1099
Random Forest,1,Operations_PatrolsInterventions,0.17721518987341772,0.12947251773519844,0.8,0.12903225806451613,0.000851063829787234,0.8709677419354839,0.12903225806451613,0.9991489361702127,4,1,27,1174
Random Forest,1,StateAdministration,0.17721518987341772,0.12947251773519844,0.8888888888888888,0.18181818181818182,0.0008605851979345956,0.8181818181818182,0.18181818181818182,0.9991394148020654,8,1,36,1161
Random Forest,1,RefugeeAssistance,0.17721518987341772,0.12947251773519844,1.0,0.05,0.0,0.95,0.05,1.0,1,0,19,1186
Random Forest,1,ElectionAssistance,0.17721518987341772,0.12947251773519844,0.0,0.0,0.0008445945945945946,1.0,0.0,0.9991554054054054,0,1,22,1183
Random Forest,1,LegalReform,0.17721518987341772,0.12947251773519844,0.0,0.0,0.000846740050804403,1.0,0.0,0.9991532599491956,0,1,25,1180
Random Forest,1,CivilSocietyAssistance,0.17721518987341772,0.12947251773519844,0.3333333333333333,0.030303030303030304,0.0017050298380221654,0.9696969696969697,0.030303030303030304,0.9982949701619779,1,2,32,1171
Random Forest,2,PoliceReform,0.1864951768488746,0.14358632483155023,0.9375,0.14285714285714285,0.0009082652134423251,0.8571428571428571,0.14285714285714285,0.9990917347865577,15,1,90,1100
Random Forest,2,Operations_PatrolsInterventions,0.1864951768488746,0.14358632483155023,1.0,0.13333333333333333,0.0,0.8666666666666667,0.13333333333333333,1.0,4,0,26,1176
Random Forest,2,StateAdministration,0.1864951768488746,0.14358632483155023,0.875,0.1590909090909091,0.0008605851979345956,0.8409090909090909,0.1590909090909091,0.9991394148020654,7,1,37,1161
Random Forest,2,RefugeeAssistance,0.1864951768488746,0.14358632483155023,1.0,0.05,0.0,0.95,0.05,1.0,1,0,19,1186
Random Forest,2,ElectionAssistance,0.1864951768488746,0.14358632483155023,1.0,0.043478260869565216,0.0,0.9565217391304348,0.043478260869565216,1.0,1,0,22,1183
Random Forest,2,LegalReform,0.1864951768488746,0.14358632483155023,1.0,0.038461538461538464,0.0,0.9615384615384616,0.038461538461538464,1.0,1,0,25,1180
Random Forest,2,CivilSocietyAssistance,0.1864951768488746,0.14358632483155023,0.0,0.0,0.0,1.0,0.0,1.0,0,0,32,1174
Random Forest,3,PoliceReform,0.16828478964401294,0.11477894927372279,0.8888888888888888,0.1523809523809524,0.0018165304268846503,0.8476190476190476,0.1523809523809524,0.9981834695731153,16,2,89,1099
Random Forest,3,Operations_PatrolsInterventions,0.16828478964401294,0.11477894927372279,1.0,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,1.0,5,0,25,1176
Random Forest,3,StateAdministration,0.16828478964401294,0.11477894927372279,1.0,0.09090909090909091,0.0,0.9090909090909091,0.09090909090909091,1.0,4,0,40,1162
Random Forest,3,RefugeeAssistance,0.16828478964401294,0.11477894927372279,1.0,0.047619047619047616,0.0,0.9523809523809523,0.047619047619047616,1.0,1,0,20,1185
Random Forest,3,ElectionAssistance,0.16828478964401294,0.11477894927372279,0.0,0.0,0.0,1.0,0.0,1.0,0,0,23,1183
Random Forest,3,LegalReform,0.16828478964401294,0.11477894927372279,0.0,0.0,0.0,1.0,0.0,1.0,0,0,26,1180
Random Forest,3,CivilSocietyAssistance,0.16828478964401294,0.11477894927372279,0.0,0.0,0.0,1.0,0.0,1.0,0,0,32,1174
Random Forest,1,PoliceReform,0.17721518987341772,0.12947251773519844,0.875,0.13333333333333333,0.0018165304268846503,0.8666666666666667,0.13333333333333333,0.9981834695731153,14,2,91,1099
Random Forest,1,Operations_PatrolsInterventions,0.17721518987341772,0.12947251773519844,0.8,0.12903225806451613,0.000851063829787234,0.8709677419354839,0.12903225806451613,0.9991489361702127,4,1,27,1174
Random Forest,1,StateAdministration,0.17721518987341772,0.12947251773519844,0.8888888888888888,0.18181818181818182,0.0008605851979345956,0.8181818181818182,0.18181818181818182,0.9991394148020654,8,1,36,1161
Random Forest,1,RefugeeAssistance,0.17721518987341772,0.12947251773519844,1.0,0.05,0.0,0.95,0.05,1.0,1,0,19,1186
Random Forest,1,ElectionAssistance,0.17721518987341772,0.12947251773519844,0.0,0.0,0.0008445945945945946,1.0,0.0,0.9991554054054054,0,1,22,1183
Random Forest,1,LegalReform,0.17721518987341772,0.12947251773519844,0.0,0.0,0.000846740050804403,1.0,0.0,0.9991532599491956,0,1,25,1180
Random Forest,1,CivilSocietyAssistance,0.17721518987341772,0.12947251773519844,0.3333333333333333,0.030303030303030304,0.0017050298380221654,0.9696969696969697,0.030303030303030304,0.9982949701619779,1,2,32,1171
Random Forest,2,PoliceReform,0.1864951768488746,0.14358632483155023,0.9375,0.14285714285714285,0.0009082652134423251,0.8571428571428571,0.14285714285714285,0.9990917347865577,15,1,90,1100
Random Forest,2,Operations_PatrolsInterventions,0.1864951768488746,0.14358632483155023,1.0,0.13333333333333333,0.0,0.8666666666666667,0.13333333333333333,1.0,4,0,26,1176
Random Forest,2,StateAdministration,0.1864951768488746,0.14358632483155023,0.875,0.1590909090909091,0.0008605851979345956,0.8409090909090909,0.1590909090909091,0.9991394148020654,7,1,37,1161
Random Forest,2,RefugeeAssistance,0.1864951768488746,0.14358632483155023,1.0,0.05,0.0,0.95,0.05,1.0,1,0,19,1186
Random Forest,2,ElectionAssistance,0.1864951768488746,0.14358632483155023,1.0,0.043478260869565216,0.0,0.9565217391304348,0.043478260869565216,1.0,1,0,22,1183
Random Forest,2,LegalReform,0.1864951768488746,0.14358632483155023,1.0,0.038461538461538464,0.0,0.9615384615384616,0.038461538461538464,1.0,1,0,25,1180
Random Forest,2,CivilSocietyAssistance,0.1864951768488746,0.14358632483155023,0.0,0.0,0.0,1.0,0.0,1.0,0,0,32,1174
Random Forest,3,PoliceReform,0.16828478964401294,0.11477894927372279,0.8888888888888888,0.1523809523809524,0.0018165304268846503,0.8476190476190476,0.1523809523809524,0.9981834695731153,16,2,89,1099
Random Forest,3,Operations_PatrolsInterventions,0.16828478964401294,0.11477894927372279,1.0,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,1.0,5,0,25,1176
Random Forest,3,StateAdministration,0.16828478964401294,0.11477894927372279,1.0,0.09090909090909091,0.0,0.9090909090909091,0.09090909090909091,1.0,4,0,40,1162
Random Forest,3,RefugeeAssistance,0.16828478964401294,0.11477894927372279,1.0,0.047619047619047616,0.0,0.9523809523809523,0.047619047619047616,1.0,1,0,20,1185
Random Forest,3,ElectionAssistance,0.16828478964401294,0.11477894927372279,0.0,0.0,0.0,1.0,0.0,1.0,0,0,23,1183
Random Forest,3,LegalReform,0.16828478964401294,0.11477894927372279,0.0,0.0,0.0,1.0,0.0,1.0,0,0,26,1180
Random Forest,3,CivilSocietyAssistance,0.16828478964401294,0.11477894927372279,0.0,0.0,0.0,1.0,0.0,1.0,0,0,32,1174
Random Forest,4,PoliceReform,0.21019108280254778,0.13520103381854534,0.9473684210526315,0.17142857142857143,0.0009082652134423251,0.8285714285714286,0.17142857142857143,0.9990917347865577,18,1,87,1100
Random Forest,4,Operations_PatrolsInterventions,0.21019108280254778,0.13520103381854534,1.0,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,1.0,5,0,25,1176
Random Forest,4,StateAdministration,0.21019108280254778,0.13520103381854534,1.0,0.22727272727272727,0.0,0.7727272727272727,0.22727272727272727,1.0,10,0,34,1162
Random Forest,4,RefugeeAssistance,0.21019108280254778,0.13520103381854534,0.0,0.0,0.0,1.0,0.0,1.0,0,0,21,1185
Random Forest,4,ElectionAssistance,0.21019108280254778,0.13520103381854534,0.0,0.0,0.0,1.0,0.0,1.0,0,0,22,1184
Random Forest,4,LegalReform,0.21019108280254778,0.13520103381854534,0.0,0.0,0.0,1.0,0.0,1.0,0,0,26,1180
Random Forest,4,CivilSocietyAssistance,0.21019108280254778,0.13520103381854534,0.0,0.0,0.0,1.0,0.0,1.0,0,0,32,1174
Random Forest,1,PoliceReform,0.17721518987341772,0.12947251773519844,0.875,0.13333333333333333,0.0018165304268846503,0.8666666666666667,0.13333333333333333,0.9981834695731153,14,2,91,1099
Random Forest,1,Operations_PatrolsInterventions,0.17721518987341772,0.12947251773519844,0.8,0.12903225806451613,0.000851063829787234,0.8709677419354839,0.12903225806451613,0.9991489361702127,4,1,27,1174
Random Forest,1,StateAdministration,0.17721518987341772,0.12947251773519844,0.8888888888888888,0.18181818181818182,0.0008605851979345956,0.8181818181818182,0.18181818181818182,0.9991394148020654,8,1,36,1161
Random Forest,1,RefugeeAssistance,0.17721518987341772,0.12947251773519844,1.0,0.05,0.0,0.95,0.05,1.0,1,0,19,1186
Random Forest,1,ElectionAssistance,0.17721518987341772,0.12947251773519844,0.0,0.0,0.0008445945945945946,1.0,0.0,0.9991554054054054,0,1,22,1183
Random Forest,1,LegalReform,0.17721518987341772,0.12947251773519844,0.0,0.0,0.000846740050804403,1.0,0.0,0.9991532599491956,0,1,25,1180
Random Forest,1,CivilSocietyAssistance,0.17721518987341772,0.12947251773519844,0.3333333333333333,0.030303030303030304,0.0017050298380221654,0.9696969696969697,0.030303030303030304,0.9982949701619779,1,2,32,1171
Random Forest,2,PoliceReform,0.1864951768488746,0.14358632483155023,0.9375,0.14285714285714285,0.0009082652134423251,0.8571428571428571,0.14285714285714285,0.9990917347865577,15,1,90,1100
Random Forest,2,Operations_PatrolsInterventions,0.1864951768488746,0.14358632483155023,1.0,0.13333333333333333,0.0,0.8666666666666667,0.13333333333333333,1.0,4,0,26,1176
Random Forest,2,StateAdministration,0.1864951768488746,0.14358632483155023,0.875,0.1590909090909091,0.0008605851979345956,0.8409090909090909,0.1590909090909091,0.9991394148020654,7,1,37,1161
Random Forest,2,RefugeeAssistance,0.1864951768488746,0.14358632483155023,1.0,0.05,0.0,0.95,0.05,1.0,1,0,19,1186
Random Forest,2,ElectionAssistance,0.1864951768488746,0.14358632483155023,1.0,0.043478260869565216,0.0,0.9565217391304348,0.043478260869565216,1.0,1,0,22,1183
Random Forest,2,LegalReform,0.1864951768488746,0.14358632483155023,1.0,0.038461538461538464,0.0,0.9615384615384616,0.038461538461538464,1.0,1,0,25,1180
Random Forest,2,CivilSocietyAssistance,0.1864951768488746,0.14358632483155023,0.0,0.0,0.0,1.0,0.0,1.0,0,0,32,1174
Random Forest,3,PoliceReform,0.16828478964401294,0.11477894927372279,0.8888888888888888,0.1523809523809524,0.0018165304268846503,0.8476190476190476,0.1523809523809524,0.9981834695731153,16,2,89,1099
Random Forest,3,Operations_PatrolsInterventions,0.16828478964401294,0.11477894927372279,1.0,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,1.0,5,0,25,1176
Random Forest,3,StateAdministration,0.16828478964401294,0.11477894927372279,1.0,0.09090909090909091,0.0,0.9090909090909091,0.09090909090909091,1.0,4,0,40,1162
Random Forest,3,RefugeeAssistance,0.16828478964401294,0.11477894927372279,1.0,0.047619047619047616,0.0,0.9523809523809523,0.047619047619047616,1.0,1,0,20,1185
Random Forest,3,ElectionAssistance,0.16828478964401294,0.11477894927372279,0.0,0.0,0.0,1.0,0.0,1.0,0,0,23,1183
Random Forest,3,LegalReform,0.16828478964401294,0.11477894927372279,0.0,0.0,0.0,1.0,0.0,1.0,0,0,26,1180
Random Forest,3,CivilSocietyAssistance,0.16828478964401294,0.11477894927372279,0.0,0.0,0.0,1.0,0.0,1.0,0,0,32,1174
